nm	W/nm*m2	        cm-1	        kcal/mol	eV	        kJ/mol	
397	0.31882	25188.9169	71.9889022	3.12045523	301.201567				
397.5	0.47151	25157.2327	71.8983501	3.11653013	300.822697				
398	0.63944	25125.6281	71.8080256	3.11261489	300.444779				
398.5	0.75622	25094.1029	71.7179277	3.10870948	300.067809				
399	0.80408	25062.6566	71.6280556	3.10481385	299.691784				
399.5	0.8298	25031.2891	71.5384084	3.10092798	299.316701				
400	0.83989	25000	71.4489854	3.09705182	298.942555				
401	0.87691	24937.6559	71.2708084	3.0893285	298.197062				
402	0.91387	24875.6219	71.0935178	3.0816436	297.455279				
403	0.88211	24813.8958	70.9171071	3.07399684	296.717176				
404	0.89849	24752.4752	70.7415697	3.06638794	295.982728				
405	0.87849	24691.358	70.5668992	3.05881661	295.251906				
406	0.85878	24630.5419	70.3930891	3.05128258	294.524685				
407	0.84545	24570.0246	70.2201331	3.04378557	293.801037				
408	0.88488	24509.8039	70.0480249	3.03632531	293.080936				
409	0.94717	24449.8778	69.8767584	3.02890153	292.364357				
410	0.8091	24390.2439	69.7063272	3.02151397	291.651273				
411	0.9077	24330.9002	69.5367255	3.01416235	290.941659				
412	0.96686	24271.8447	69.367947	3.00684642	290.23549				
413	0.92951	24213.0751	69.1999859	2.99956592	289.532741				
414	0.92134	24154.5894	69.0328362	2.9923206	288.833386				
415	0.95569	24096.3855	68.866492	2.98511019	288.137402				
416	0.98628	24038.4615	68.7009475	2.97793444	287.444764				
417	0.96392	23980.8153	68.536197	2.97079311	286.755448				
418	0.92392	23923.445	68.3722349	2.96368595	286.069431				
419	0.96354	23866.3484	68.2090553	2.95661271	285.386687				
420	0.88467	23809.5238	68.0466528	2.94957316	284.707195				
421	1.0067	23752.9691	67.8850218	2.94256705	284.030931				
422	0.99499	23696.6825	67.7241568	2.93559414	283.357872				
423	0.96531	23640.6619	67.5640524	2.9286542	282.687995				
424	0.96182	23584.9057	67.4047032	2.921747	282.021278				
425	0.99312	23529.4118	67.2461039	2.9148723	281.357699				
426	0.96667	23474.1784	67.0882492	2.90802988	280.697235				
427	0.9355	23419.2037	66.9311339	2.9012195	280.039864				
428	0.94625	23364.486	66.7747527	2.89444095	279.385565				
429	0.87766	23310.0233	66.6191006	2.887694	278.734317				
430	0.70134	23255.814	66.4641725	2.88097843	278.086098				
431	0.63779	23201.8561	66.3099633	2.87429403	277.440886				
432	1.0628	23148.1481	66.156468	2.86764057	276.798662				
433	0.9905	23094.6882	66.0036817	2.86101785	276.159404				
434	0.91653	23041.4747	65.8515995	2.85442564	275.523092				
435	1.007	22988.5057	65.7002165	2.84786374	274.889706				
436	1.1061	22935.7798	65.5495279	2.84133194	274.259225				
437	1.1306	22883.2952	65.399529	2.83483004	273.631629				
438	0.99368	22831.0502	65.250215	2.82835782	273.0069				
439	0.95753	22779.0433	65.1015813	2.8219151	272.385016				
440	1.0993	22727.2727	64.9536231	2.81550165	271.765959				
441	1.0859	22675.737	64.806336	2.80911729	271.14971				
442	1.164	22624.4344	64.6597153	2.80276183	270.536249				
443	1.1823	22573.3634	64.5137566	2.79643505	269.925558				
444	1.1537	22522.5225	64.3684553	2.79013677	269.317617				
445	1.1992	22471.9101	64.2238071	2.7838668	268.712409				
446	1.0766	22421.5247	64.0798076	2.77762495	268.109915				
447	1.2257	22371.3647	63.9364523	2.77141102	267.510116				
448	1.2422	22321.4286	63.793737	2.76522484	266.912996				
449	1.2409	22271.7149	63.6516574	2.75906621	266.318535				
450	1.2881	22222.2222	63.5102093	2.75293495	265.726716				
451	1.3376	22172.949	63.3693884	2.74683088	265.137521				
452	1.2822	22123.8938	63.2291906	2.74075382	264.550934				
453	1.1854	22075.0552	63.0896119	2.73470359	263.966936				
454	1.273	22026.4317	62.950648	2.72868002	263.385511				
455	1.2655	21978.022	62.8122949	2.72268292	262.806642				
456	1.3088	21929.8246	62.6745486	2.71671212	262.230311				
457	1.3213	21881.8381	62.5374052	2.71076745	261.656503				
458	1.2946	21834.0611	62.4008606	2.70484875	261.085201				
459	1.2859	21786.4924	62.264911	2.69895583	260.516388				
460	1.2791	21739.1304	62.1295525	2.69308854	259.950048				
461	1.3255	21691.974	61.9947813	2.6872467	259.386165				
462	1.3392	21645.0216	61.8605934	2.68143014	258.824723				
463	1.3452	21598.2721	61.7269852	2.67563872	258.265706				
464	1.3055	21551.7241	61.593953	2.66987226	257.709099				
465	1.2905	21505.3763	61.4614928	2.6641306	257.154886				
466	1.319	21459.2275	61.3296012	2.65841358	256.603052				
467	1.2616	21413.2762	61.1982745	2.65272104	256.05358				
468	1.3178	21367.5214	61.0675089	2.64705284	255.506457				
469	1.3247	21321.9616	60.937301	2.6414088	254.961667				
470	1.2749	21276.5957	60.8076472	2.63578878	254.419196				
471	1.2975	21231.4225	60.6785439	2.63019263	253.879028				
472	1.3661	21186.4407	60.5499876	2.62462018	253.341148				
473	1.3144	21141.649	60.421975	2.6190713	252.805543				
474	1.3304	21097.0464	60.2945025	2.61354584	252.272198				
475	1.3755	21052.6316	60.1675667	2.60804364	251.741099				
476	1.3299	21008.4034	60.0411642	2.60256455	251.212231				
477	1.3392	20964.3606	59.9152918	2.59710844	250.685581				
478	1.3839	20920.5021	59.789946	2.59167516	250.161134				
479	1.3586	20876.8267	59.6651235	2.58626457	249.638877				
480	1.3825	20833.3333	59.5408212	2.58087651	249.118796				
481	1.3836	20790.0208	59.4170357	2.57551087	248.600877				
482	1.3899	20746.888	59.2937638	2.57016748	248.085108				
483	1.3742	20703.9337	59.1710024	2.56484623	247.571474				
484	1.3492	20661.157	59.0487483	2.55954696	247.059963				
485	1.3457	20618.5567	58.9269983	2.55426954	246.550561				
486	1.0918	20576.1317	58.8057493	2.54901384	246.043255				
487	1.2235	20533.8809	58.6849983	2.54377973	245.538033				
488	1.3252	20491.8033	58.5647422	2.53856706	245.034881				
489	1.2492	20449.8978	58.4449779	2.53337572	244.533787				
490	1.3968	20408.1633	58.3257024	2.52820557	244.034739				
491	1.3435	20366.5988	58.2069128	2.52305647	243.537723				
492	1.2818	20325.2033	58.088606	2.51792831	243.042728				
493	1.3719	20283.9757	57.9707792	2.51282095	242.54974				
494	1.3402	20242.915	57.8534295	2.50773426	242.058749				
495	1.4238	20202.0202	57.7365539	2.50266814	241.569741				
496	1.3548	20161.2903	57.6201495	2.49762243	241.082706				
497	1.3788	20120.7243	57.5042136	2.49259704	240.59763				
498	1.3421	20080.3213	57.3887433	2.48759182	240.114502				
499	1.3429	20040.0802	57.2737358	2.48260667	239.633311				
500	1.3391	20000	57.1591883	2.47764145	239.154044				
501	1.299	19960.0798	57.0450981	2.47269606	238.676691				
502	1.2991	19920.3187	56.9314625	2.46777037	238.201239				
503	1.3597	19880.7157	56.8182787	2.46286427	237.727678				
504	1.2682	19841.2698	56.705544	2.45797763	237.255996				
505	1.3598	19801.9802	56.5932558	2.45311035	236.786182				
506	1.4153	19762.8458	56.4814114	2.44826231	236.318225				
507	1.3548	19723.8659	56.3700082	2.44343339	235.852114				
508	1.321	19685.0394	56.2590436	2.43862348	235.387839				
509	1.385	19646.3654	56.1485151	2.43383247	234.925387				
510	1.3497	19607.8431	56.0384199	2.42906025	234.464749				
511	1.3753	19569.4716	55.9287557	2.42430671	234.005914				
512	1.4125	19531.25	55.8195199	2.41957173	233.548871				
513	1.3277	19493.1774	55.7107099	2.41485522	233.09361				
514	1.3003	19455.2529	55.6023233	2.41015706	232.640121				
515	1.3385	19417.4757	55.4943576	2.40547714	232.188392				
516	1.3514	19379.845	55.3868104	2.40081536	231.738415				
517	1.1017	19342.3598	55.2796792	2.39617162	231.290178				
518	1.2605	19305.0193	55.1729617	2.3915458	230.843672				
519	1.2222	19267.8227	55.0666554	2.38693782	230.398886				
520	1.3349	19230.7692	54.960758	2.38234755	229.955812				
521	1.3452	19193.858	54.8552671	2.37777491	229.514438				
522	1.376	19157.0881	54.7501804	2.37321978	229.074755				
523	1.2976	19120.4589	54.6454955	2.36868208	228.636753				
524	1.3962	19083.9695	54.5412102	2.36416169	228.200424				
525	1.3859	19047.619	54.4373222	2.35965853	227.765756				
526	1.3479	19011.4068	54.3338292	2.35517248	227.332741				
527	1.1795	18975.3321	54.230729	2.35070347	226.90137				
528	1.3508	18939.3939	54.1280193	2.34625138	226.471633				
529	1.4142	18903.5917	54.0256979	2.34181612	226.04352				
530	1.3598	18867.9245	53.9237626	2.3373976	225.617023				
531	1.4348	18832.3917	53.8222112	2.33299572	225.192132				
532	1.4094	18796.9925	53.7210417	2.32861039	224.768838				
533	1.259	18761.7261	53.6202517	2.32424151	224.347133				
534	1.3491	18726.5918	53.5198393	2.319889	223.927008				
